"Temp","Year","Stat","Name","Code"
26.3464,1997,"Mar Average","Indonesia","IDN"
26.263,1997,"Apr Average","Indonesia","IDN"
26.356,1997,"May Average","Indonesia","IDN"
26.3734,1997,"Jun Average","Indonesia","IDN"
25.9329,1997,"Jul Average","Indonesia","IDN"
26.1448,1997,"Aug Average","Indonesia","IDN"
26.1145,1997,"Sep Average","Indonesia","IDN"
26.4084,1997,"Oct Average","Indonesia","IDN"
26.5523,1997,"Nov Average","Indonesia","IDN"
26.7557,1997,"Dec Average","Indonesia","IDN"
26.7202,1998,"Jan Average","Indonesia","IDN"
27.0469,1998,"Feb Average","Indonesia","IDN"
27.0381,1998,"Mar Average","Indonesia","IDN"
27.1319,1998,"Apr Average","Indonesia","IDN"
27.4413,1998,"May Average","Indonesia","IDN"
26.565,1998,"Jun Average","Indonesia","IDN"
26.323,1998,"Jul Average","Indonesia","IDN"
26.0005,1998,"Aug Average","Indonesia","IDN"
26.4856,1998,"Sep Average","Indonesia","IDN"
26.6983,1998,"Oct Average","Indonesia","IDN"
26.7894,1998,"Nov Average","Indonesia","IDN"
26.1445,1998,"Dec Average","Indonesia","IDN"
26.0042,1999,"Jan Average","Indonesia","IDN"
26.0191,1999,"Feb Average","Indonesia","IDN"
26.1882,1999,"Mar Average","Indonesia","IDN"
26.4651,1999,"Apr Average","Indonesia","IDN"
25.993,1999,"May Average","Indonesia","IDN"
26.2256,1999,"Jun Average","Indonesia","IDN"
25.6948,1999,"Jul Average","Indonesia","IDN"
25.7637,1999,"Aug Average","Indonesia","IDN"
26.131,1999,"Sep Average","Indonesia","IDN"
26.1543,1999,"Oct Average","Indonesia","IDN"
26.4382,1999,"Nov Average","Indonesia","IDN"
25.8461,1999,"Dec Average","Indonesia","IDN"
25.8871,2000,"Jan Average","Indonesia","IDN"
25.8147,2000,"Feb Average","Indonesia","IDN"
26.2002,2000,"Mar Average","Indonesia","IDN"
26.2371,2000,"Apr Average","Indonesia","IDN"
26.5952,2000,"May Average","Indonesia","IDN"
25.5647,2000,"Jun Average","Indonesia","IDN"
26.0155,2000,"Jul Average","Indonesia","IDN"
25.8828,2000,"Aug Average","Indonesia","IDN"
26.2728,2000,"Sep Average","Indonesia","IDN"
26.4302,2000,"Oct Average","Indonesia","IDN"
26.627,2000,"Nov Average","Indonesia","IDN"
26.2997,2000,"Dec Average","Indonesia","IDN"
25.8063,2001,"Jan Average","Indonesia","IDN"
26.0298,2001,"Feb Average","Indonesia","IDN"
26.1532,2001,"Mar Average","Indonesia","IDN"
26.444,2001,"Apr Average","Indonesia","IDN"
26.6533,2001,"May Average","Indonesia","IDN"
26.1097,2001,"Jun Average","Indonesia","IDN"
26.1843,2001,"Jul Average","Indonesia","IDN"
26.2354,2001,"Aug Average","Indonesia","IDN"
26.2732,2001,"Sep Average","Indonesia","IDN"
26.4749,2001,"Oct Average","Indonesia","IDN"
26.4472,2001,"Nov Average","Indonesia","IDN"
26.2613,2001,"Dec Average","Indonesia","IDN"
26.1445,2002,"Jan Average","Indonesia","IDN"
26.0863,2002,"Feb Average","Indonesia","IDN"
26.4401,2002,"Mar Average","Indonesia","IDN"
26.6718,2002,"Apr Average","Indonesia","IDN"
27.0112,2002,"May Average","Indonesia","IDN"
26.2593,2002,"Jun Average","Indonesia","IDN"
26.3516,2002,"Jul Average","Indonesia","IDN"
25.9836,2002,"Aug Average","Indonesia","IDN"
26.1333,2002,"Sep Average","Indonesia","IDN"
26.5763,2002,"Oct Average","Indonesia","IDN"
26.6422,2002,"Nov Average","Indonesia","IDN"
26.7291,2002,"Dec Average","Indonesia","IDN"
26.08,2003,"Jan Average","Indonesia","IDN"
26.2484,2003,"Feb Average","Indonesia","IDN"
26.1843,2003,"Mar Average","Indonesia","IDN"
26.5106,2003,"Apr Average","Indonesia","IDN"
27.0282,2003,"May Average","Indonesia","IDN"
26.2818,2003,"Jun Average","Indonesia","IDN"
25.7395,2003,"Jul Average","Indonesia","IDN"
25.9517,2003,"Aug Average","Indonesia","IDN"
26.0636,2003,"Sep Average","Indonesia","IDN"
26.3069,2003,"Oct Average","Indonesia","IDN"
26.5374,2003,"Nov Average","Indonesia","IDN"
26.1407,2003,"Dec Average","Indonesia","IDN"
26.2592,2004,"Jan Average","Indonesia","IDN"
26.221,2004,"Feb Average","Indonesia","IDN"
26.5128,2004,"Mar Average","Indonesia","IDN"
26.9041,2004,"Apr Average","Indonesia","IDN"
26.6505,2004,"May Average","Indonesia","IDN"
26.1623,2004,"Jun Average","Indonesia","IDN"
25.6703,2004,"Jul Average","Indonesia","IDN"
26.0378,2004,"Aug Average","Indonesia","IDN"
25.7028,2004,"Sep Average","Indonesia","IDN"
26.3079,2004,"Oct Average","Indonesia","IDN"
26.2751,2004,"Nov Average","Indonesia","IDN"
26.1407,2004,"Dec Average","Indonesia","IDN"
26.1179,2005,"Jan Average","Indonesia","IDN"
26.5917,2005,"Feb Average","Indonesia","IDN"
26.4955,2005,"Mar Average","Indonesia","IDN"
26.6528,2005,"Apr Average","Indonesia","IDN"
26.4072,2005,"May Average","Indonesia","IDN"
26.2382,2005,"Jun Average","Indonesia","IDN"
26.0625,2005,"Jul Average","Indonesia","IDN"
26.1977,2005,"Aug Average","Indonesia","IDN"
26.3025,2005,"Sep Average","Indonesia","IDN"
26.3244,2005,"Oct Average","Indonesia","IDN"
26.2487,2005,"Nov Average","Indonesia","IDN"
25.9143,2005,"Dec Average","Indonesia","IDN"
25.8618,2006,"Jan Average","Indonesia","IDN"
26.0914,2006,"Feb Average","Indonesia","IDN"
26.34,2006,"Mar Average","Indonesia","IDN"
26.2309,2006,"Apr Average","Indonesia","IDN"
26.139,2006,"May Average","Indonesia","IDN"
25.6293,2006,"Jun Average","Indonesia","IDN"
25.9191,2006,"Jul Average","Indonesia","IDN"
26.097,2006,"Aug Average","Indonesia","IDN"
25.7588,2006,"Sep Average","Indonesia","IDN"
26.3934,2006,"Oct Average","Indonesia","IDN"
26.4278,2006,"Nov Average","Indonesia","IDN"
26.5045,2006,"Dec Average","Indonesia","IDN"
25.9908,2007,"Jan Average","Indonesia","IDN"
26.0761,2007,"Feb Average","Indonesia","IDN"
26.2171,2007,"Mar Average","Indonesia","IDN"
26.4058,2007,"Apr Average","Indonesia","IDN"
26.6741,2007,"May Average","Indonesia","IDN"
26.1211,2007,"Jun Average","Indonesia","IDN"
25.7758,2007,"Jul Average","Indonesia","IDN"
25.8261,2007,"Aug Average","Indonesia","IDN"
25.9217,2007,"Sep Average","Indonesia","IDN"
26.4872,2007,"Oct Average","Indonesia","IDN"
26.1071,2007,"Nov Average","Indonesia","IDN"
26.0463,2007,"Dec Average","Indonesia","IDN"
26.033,2008,"Jan Average","Indonesia","IDN"
25.7606,2008,"Feb Average","Indonesia","IDN"
25.6627,2008,"Mar Average","Indonesia","IDN"
25.9887,2008,"Apr Average","Indonesia","IDN"
26.2862,2008,"May Average","Indonesia","IDN"
25.8421,2008,"Jun Average","Indonesia","IDN"
25.4451,2008,"Jul Average","Indonesia","IDN"
25.8118,2008,"Aug Average","Indonesia","IDN"
26.0801,2008,"Sep Average","Indonesia","IDN"
26.4797,2008,"Oct Average","Indonesia","IDN"
26.4117,2008,"Nov Average","Indonesia","IDN"
26.2618,2008,"Dec Average","Indonesia","IDN"
25.7772,2009,"Jan Average","Indonesia","IDN"
25.7817,2009,"Feb Average","Indonesia","IDN"
25.958,2009,"Mar Average","Indonesia","IDN"
26.7217,2009,"Apr Average","Indonesia","IDN"
26.5502,2009,"May Average","Indonesia","IDN"
26.3983,2009,"Jun Average","Indonesia","IDN"
26.1034,2009,"Jul Average","Indonesia","IDN"
26.146,2009,"Aug Average","Indonesia","IDN"
26.596,2009,"Sep Average","Indonesia","IDN"
26.6273,2009,"Oct Average","Indonesia","IDN"
26.6877,2009,"Nov Average","Indonesia","IDN"
26.4703,2009,"Dec Average","Indonesia","IDN"
26.0925,2010,"Jan Average","Indonesia","IDN"
26.6103,2010,"Feb Average","Indonesia","IDN"
26.6577,2010,"Mar Average","Indonesia","IDN"
26.8081,2010,"Apr Average","Indonesia","IDN"
26.9744,2010,"May Average","Indonesia","IDN"
26.4764,2010,"Jun Average","Indonesia","IDN"
25.9426,2010,"Jul Average","Indonesia","IDN"
26.1792,2010,"Aug Average","Indonesia","IDN"
26.3379,2010,"Sep Average","Indonesia","IDN"
26.4788,2010,"Oct Average","Indonesia","IDN"
26.424,2010,"Nov Average","Indonesia","IDN"
26.131,2010,"Dec Average","Indonesia","IDN"
25.8354,2011,"Jan Average","Indonesia","IDN"
25.9172,2011,"Feb Average","Indonesia","IDN"
26.1868,2011,"Mar Average","Indonesia","IDN"
26.4147,2011,"Apr Average","Indonesia","IDN"
26.2142,2011,"May Average","Indonesia","IDN"
26.0326,2011,"Jun Average","Indonesia","IDN"
25.9881,2011,"Jul Average","Indonesia","IDN"
25.8631,2011,"Aug Average","Indonesia","IDN"
26.104,2011,"Sep Average","Indonesia","IDN"
26.3972,2011,"Oct Average","Indonesia","IDN"
26.5333,2011,"Nov Average","Indonesia","IDN"
26.5105,2011,"Dec Average","Indonesia","IDN"
26.203,2012,"Jan Average","Indonesia","IDN"
26.3567,2012,"Feb Average","Indonesia","IDN"
26.2156,2012,"Mar Average","Indonesia","IDN"
26.4839,2012,"Apr Average","Indonesia","IDN"
26.6149,2012,"May Average","Indonesia","IDN"
26.3431,2012,"Jun Average","Indonesia","IDN"
25.6763,2012,"Jul Average","Indonesia","IDN"
25.9398,2012,"Aug Average","Indonesia","IDN"
26.3573,2012,"Sep Average","Indonesia","IDN"
26.66,2012,"Oct Average","Indonesia","IDN"
26.6037,2012,"Nov Average","Indonesia","IDN"
26.546,2012,"Dec Average","Indonesia","IDN"
26.3733,2013,"Jan Average","Indonesia","IDN"
26.2532,2013,"Feb Average","Indonesia","IDN"
26.7067,2013,"Mar Average","Indonesia","IDN"
26.65,2013,"Apr Average","Indonesia","IDN"
26.7903,2013,"May Average","Indonesia","IDN"
26.7821,2013,"Jun Average","Indonesia","IDN"
26.0773,2013,"Jul Average","Indonesia","IDN"
26.074,2013,"Aug Average","Indonesia","IDN"
26.1239,2013,"Sep Average","Indonesia","IDN"
26.5763,2013,"Oct Average","Indonesia","IDN"
26.3509,2013,"Nov Average","Indonesia","IDN"
26.3686,2013,"Dec Average","Indonesia","IDN"
25.6009,2014,"Jan Average","Indonesia","IDN"
26.0123,2014,"Feb Average","Indonesia","IDN"
26.4182,2014,"Mar Average","Indonesia","IDN"
26.8454,2014,"Apr Average","Indonesia","IDN"
26.6872,2014,"May Average","Indonesia","IDN"
26.734,2014,"Jun Average","Indonesia","IDN"
26.0933,2014,"Jul Average","Indonesia","IDN"
25.8123,2014,"Aug Average","Indonesia","IDN"
26.347,2014,"Sep Average","Indonesia","IDN"
26.6925,2014,"Oct Average","Indonesia","IDN"
26.8099,2014,"Nov Average","Indonesia","IDN"
26.4952,2014,"Dec Average","Indonesia","IDN"
25.8829,2015,"Jan Average","Indonesia","IDN"
26.0899,2015,"Feb Average","Indonesia","IDN"
26.3919,2015,"Mar Average","Indonesia","IDN"
26.84,2015,"Apr Average","Indonesia","IDN"
26.8103,2015,"May Average","Indonesia","IDN"
26.6382,2015,"Jun Average","Indonesia","IDN"
26.2856,2015,"Jul Average","Indonesia","IDN"
26.0917,2015,"Aug Average","Indonesia","IDN"
26.4075,2015,"Sep Average","Indonesia","IDN"
26.8818,2015,"Oct Average","Indonesia","IDN"
26.8451,2015,"Nov Average","Indonesia","IDN"
26.7729,2015,"Dec Average","Indonesia","IDN"
26.9007,2016,"Jan Average","Indonesia","IDN"
26.6521,2016,"Feb Average","Indonesia","IDN"
27.1355,2016,"Mar Average","Indonesia","IDN"
27.4218,2016,"Apr Average","Indonesia","IDN"
27.2184,2016,"May Average","Indonesia","IDN"
26.6709,2016,"Jun Average","Indonesia","IDN"
26.233,2016,"Jul Average","Indonesia","IDN"
26.5444,2016,"Aug Average","Indonesia","IDN"
26.5721,2016,"Sep Average","Indonesia","IDN"
26.6892,2016,"Oct Average","Indonesia","IDN"
26.5876,2016,"Nov Average","Indonesia","IDN"
26.6843,2016,"Dec Average","Indonesia","IDN"
17.5506,1961,"Jan Average","India","IND"
18.0161,1961,"Feb Average","India","IND"
24.4366,1961,"Mar Average","India","IND"
27.7383,1961,"Apr Average","India","IND"
29.8674,1961,"May Average","India","IND"
28.7364,1961,"Jun Average","India","IND"
26.6544,1961,"Jul Average","India","IND"
26.4048,1961,"Aug Average","India","IND"
25.8586,1961,"Sep Average","India","IND"
24.0431,1961,"Oct Average","India","IND"
19.8914,1961,"Nov Average","India","IND"
16.1946,1961,"Dec Average","India","IND"
15.8896,1962,"Jan Average","India","IND"
19.2871,1962,"Feb Average","India","IND"
23.2915,1962,"Mar Average","India","IND"
27.5722,1962,"Apr Average","India","IND"
29.6757,1962,"May Average","India","IND"
29.465,1962,"Jun Average","India","IND"
27.3009,1962,"Jul Average","India","IND"
26.3145,1962,"Aug Average","India","IND"
25.7634,1962,"Sep Average","India","IND"
23.8674,1962,"Oct Average","India","IND"
20.4659,1962,"Nov Average","India","IND"
17.3874,1962,"Dec Average","India","IND"
16.4235,1963,"Jan Average","India","IND"
19.9842,1963,"Feb Average","India","IND"
23.2749,1963,"Mar Average","India","IND"
26.6874,1963,"Apr Average","India","IND"
29.1314,1963,"May Average","India","IND"
28.9062,1963,"Jun Average","India","IND"
27.3485,1963,"Jul Average","India","IND"
26.2158,1963,"Aug Average","India","IND"
26.0511,1963,"Sep Average","India","IND"
24.8361,1963,"Oct Average","India","IND"
21.4075,1963,"Nov Average","India","IND"
17.8104,1963,"Dec Average","India","IND"
16.3115,1964,"Jan Average","India","IND"
19.349,1964,"Feb Average","India","IND"
24.7353,1964,"Mar Average","India","IND"
28.3064,1964,"Apr Average","India","IND"
29.5288,1964,"May Average","India","IND"
29.1793,1964,"Jun Average","India","IND"
26.5296,1964,"Jul Average","India","IND"
26.234,1964,"Aug Average","India","IND"
25.8807,1964,"Sep Average","India","IND"
24.6707,1964,"Oct Average","India","IND"
20.1125,1964,"Nov Average","India","IND"
17.313,1964,"Dec Average","India","IND"
17.797,1965,"Jan Average","India","IND"
19.1494,1965,"Feb Average","India","IND"
22.9229,1965,"Mar Average","India","IND"
26.5548,1965,"Apr Average","India","IND"
29.6577,1965,"May Average","India","IND"
29.7863,1965,"Jun Average","India","IND"
26.9696,1965,"Jul Average","India","IND"
26.3588,1965,"Aug Average","India","IND"
26.067,1965,"Sep Average","India","IND"
25.0315,1965,"Oct Average","India","IND"
21.3274,1965,"Nov Average","India","IND"
17.5754,1965,"Dec Average","India","IND"
17.4375,1966,"Jan Average","India","IND"
20.7818,1966,"Feb Average","India","IND"
23.68,1966,"Mar Average","India","IND"
27.7211,1966,"Apr Average","India","IND"
29.9934,1966,"May Average","India","IND"
29.1927,1966,"Jun Average","India","IND"
27.7501,1966,"Jul Average","India","IND"
26.4905,1966,"Aug Average","India","IND"
26.02,1966,"Sep Average","India","IND"
24.7671,1966,"Oct Average","India","IND"
21.3311,1966,"Nov Average","India","IND"
17.1643,1966,"Dec Average","India","IND"
16.5412,1967,"Jan Average","India","IND"
20.2321,1967,"Feb Average","India","IND"
22.6945,1967,"Mar Average","India","IND"
26.9448,1967,"Apr Average","India","IND"
29.8047,1967,"May Average","India","IND"
29.4837,1967,"Jun Average","India","IND"
27.0905,1967,"Jul Average","India","IND"
26.0341,1967,"Aug Average","India","IND"
25.7858,1967,"Sep Average","India","IND"
24.2369,1967,"Oct Average","India","IND"
20.4051,1967,"Nov Average","India","IND"
18.0765,1967,"Dec Average","India","IND"
16.1942,1968,"Jan Average","India","IND"
18.1868,1968,"Feb Average","India","IND"
23.3135,1968,"Mar Average","India","IND"
26.8662,1968,"Apr Average","India","IND"
29.319,1968,"May Average","India","IND"
29.2352,1968,"Jun Average","India","IND"
27.017,1968,"Jul Average","India","IND"
26.3897,1968,"Aug Average","India","IND"
26.6949,1968,"Sep Average","India","IND"
24.207,1968,"Oct Average","India","IND"
20.8071,1968,"Nov Average","India","IND"
17.7401,1968,"Dec Average","India","IND"
16.9204,1969,"Jan Average","India","IND"
19.7826,1969,"Feb Average","India","IND"
25.1796,1969,"Mar Average","India","IND"
27.9954,1969,"Apr Average","India","IND"
29.4931,1969,"May Average","India","IND"
29.6878,1969,"Jun Average","India","IND"
27.085,1969,"Jul Average","India","IND"
26.2723,1969,"Aug Average","India","IND"
25.9909,1969,"Sep Average","India","IND"
24.894,1969,"Oct Average","India","IND"
21.8238,1969,"Nov Average","India","IND"
17.8913,1969,"Dec Average","India","IND"
17.2352,1970,"Jan Average","India","IND"
19.3393,1970,"Feb Average","India","IND"
23.5005,1970,"Mar Average","India","IND"
28.3639,1970,"Apr Average","India","IND"
30.4825,1970,"May Average","India","IND"
28.2618,1970,"Jun Average","India","IND"
27.1618,1970,"Jul Average","India","IND"
26.2749,1970,"Aug Average","India","IND"
25.9938,1970,"Sep Average","India","IND"
24.7845,1970,"Oct Average","India","IND"
20.1219,1970,"Nov Average","India","IND"
16.9877,1970,"Dec Average","India","IND"
16.5766,1971,"Jan Average","India","IND"
19.0681,1971,"Feb Average","India","IND"
23.2629,1971,"Mar Average","India","IND"
27.6928,1971,"Apr Average","India","IND"
28.872,1971,"May Average","India","IND"
27.6445,1971,"Jun Average","India","IND"
26.454,1971,"Jul Average","India","IND"
25.9335,1971,"Aug Average","India","IND"
26.0116,1971,"Sep Average","India","IND"
24.1548,1971,"Oct Average","India","IND"
20.055,1971,"Nov Average","India","IND"
17.1244,1971,"Dec Average","India","IND"
16.9218,1972,"Jan Average","India","IND"
17.665,1972,"Feb Average","India","IND"
23.8608,1972,"Mar Average","India","IND"
27.1753,1972,"Apr Average","India","IND"
30.2789,1972,"May Average","India","IND"
30.2363,1972,"Jun Average","India","IND"
27.5755,1972,"Jul Average","India","IND"
26.4597,1972,"Aug Average","India","IND"
26.0792,1972,"Sep Average","India","IND"
24.5322,1972,"Oct Average","India","IND"
20.7987,1972,"Nov Average","India","IND"
18.1321,1972,"Dec Average","India","IND"
17.2794,1973,"Jan Average","India","IND"
20.3471,1973,"Feb Average","India","IND"
23.6606,1973,"Mar Average","India","IND"
29.1589,1973,"Apr Average","India","IND"
30.6557,1973,"May Average","India","IND"
29.4612,1973,"Jun Average","India","IND"
27.0806,1973,"Jul Average","India","IND"
26.0905,1973,"Aug Average","India","IND"
26.0327,1973,"Sep Average","India","IND"
24.3137,1973,"Oct Average","India","IND"
20.2592,1973,"Nov Average","India","IND"
16.9166,1973,"Dec Average","India","IND"
16.3833,1974,"Jan Average","India","IND"
18.637,1974,"Feb Average","India","IND"
24.5115,1974,"Mar Average","India","IND"
28.4604,1974,"Apr Average","India","IND"
29.5381,1974,"May Average","India","IND"
29.1031,1974,"Jun Average","India","IND"
27.1399,1974,"Jul Average","India","IND"
26.5032,1974,"Aug Average","India","IND"
26.5917,1974,"Sep Average","India","IND"
24.8953,1974,"Oct Average","India","IND"
20.2033,1974,"Nov Average","India","IND"
16.5404,1974,"Dec Average","India","IND"
16.0858,1975,"Jan Average","India","IND"
18.8849,1975,"Feb Average","India","IND"
23.2902,1975,"Mar Average","India","IND"
28.061,1975,"Apr Average","India","IND"
30.2808,1975,"May Average","India","IND"
28.6752,1975,"Jun Average","India","IND"
26.3973,1975,"Jul Average","India","IND"
26.2191,1975,"Aug Average","India","IND"
25.5669,1975,"Sep Average","India","IND"
24.8518,1975,"Oct Average","India","IND"
19.6209,1975,"Nov Average","India","IND"
16.8375,1975,"Dec Average","India","IND"
16.8392,1976,"Jan Average","India","IND"
19.3169,1976,"Feb Average","India","IND"
23.6646,1976,"Mar Average","India","IND"
27.1436,1976,"Apr Average","India","IND"
29.5833,1976,"May Average","India","IND"
28.6271,1976,"Jun Average","India","IND"
27.0204,1976,"Jul Average","India","IND"
25.7986,1976,"Aug Average","India","IND"
25.7317,1976,"Sep Average","India","IND"
24.9725,1976,"Oct Average","India","IND"
22.1632,1976,"Nov Average","India","IND"
17.9431,1976,"Dec Average","India","IND"
16.7486,1977,"Jan Average","India","IND"
19.6668,1977,"Feb Average","India","IND"
25.0903,1977,"Mar Average","India","IND"
27.5288,1977,"Apr Average","India","IND"
28.7208,1977,"May Average","India","IND"
28.786,1977,"Jun Average","India","IND"
26.7797,1977,"Jul Average","India","IND"
26.3393,1977,"Aug Average","India","IND"
25.9738,1977,"Sep Average","India","IND"
24.7866,1977,"Oct Average","India","IND"
22.2151,1977,"Nov Average","India","IND"
17.8271,1977,"Dec Average","India","IND"
16.37,1978,"Jan Average","India","IND"
18.7652,1978,"Feb Average","India","IND"
22.5061,1978,"Mar Average","India","IND"
27.6087,1978,"Apr Average","India","IND"
30.8458,1978,"May Average","India","IND"
29.0039,1978,"Jun Average","India","IND"
26.4265,1978,"Jul Average","India","IND"
26.0891,1978,"Aug Average","India","IND"
25.9864,1978,"Sep Average","India","IND"
24.9167,1978,"Oct Average","India","IND"
21.6326,1978,"Nov Average","India","IND"
17.7748,1978,"Dec Average","India","IND"
17.652,1979,"Jan Average","India","IND"
18.6195,1979,"Feb Average","India","IND"
22.8658,1979,"Mar Average","India","IND"
28.1836,1979,"Apr Average","India","IND"
29.4446,1979,"May Average","India","IND"
29.9296,1979,"Jun Average","India","IND"
27.5856,1979,"Jul Average","India","IND"
26.6847,1979,"Aug Average","India","IND"
26.4955,1979,"Sep Average","India","IND"
25.3055,1979,"Oct Average","India","IND"
22.435,1979,"Nov Average","India","IND"
18.3726,1979,"Dec Average","India","IND"
17.3836,1980,"Jan Average","India","IND"
20.1226,1980,"Feb Average","India","IND"
23.7006,1980,"Mar Average","India","IND"
28.875,1980,"Apr Average","India","IND"
30.8348,1980,"May Average","India","IND"
28.7126,1980,"Jun Average","India","IND"
26.9351,1980,"Jul Average","India","IND"
26.3533,1980,"Aug Average","India","IND"
26.5495,1980,"Sep Average","India","IND"
25.0923,1980,"Oct Average","India","IND"
21.3818,1980,"Nov Average","India","IND"
17.9804,1980,"Dec Average","India","IND"
16.8735,1981,"Jan Average","India","IND"
19.882,1981,"Feb Average","India","IND"
23.2613,1981,"Mar Average","India","IND"
27.7733,1981,"Apr Average","India","IND"
29.8235,1981,"May Average","India","IND"
29.8053,1981,"Jun Average","India","IND"
26.8825,1981,"Jul Average","India","IND"
26.4169,1981,"Aug Average","India","IND"
26.5037,1981,"Sep Average","India","IND"
24.7635,1981,"Oct Average","India","IND"
20.2051,1981,"Nov Average","India","IND"
17.3781,1981,"Dec Average","India","IND"
17.6862,1982,"Jan Average","India","IND"
18.9341,1982,"Feb Average","India","IND"
22.4734,1982,"Mar Average","India","IND"
27.0662,1982,"Apr Average","India","IND"
28.942,1982,"May Average","India","IND"
29.2895,1982,"Jun Average","India","IND"
28.0109,1982,"Jul Average","India","IND"
26.4472,1982,"Aug Average","India","IND"
26.4001,1982,"Sep Average","India","IND"
25.1181,1982,"Oct Average","India","IND"
21.0311,1982,"Nov Average","India","IND"
18.0868,1982,"Dec Average","India","IND"
16.7261,1983,"Jan Average","India","IND"
18.8344,1983,"Feb Average","India","IND"
23.2816,1983,"Mar Average","India","IND"
26.4294,1983,"Apr Average","India","IND"
29.3535,1983,"May Average","India","IND"
29.7668,1983,"Jun Average","India","IND"
27.5378,1983,"Jul Average","India","IND"
26.6408,1983,"Aug Average","India","IND"
26.2981,1983,"Sep Average","India","IND"
24.1935,1983,"Oct Average","India","IND"
20.0459,1983,"Nov Average","India","IND"
17.3305,1983,"Dec Average","India","IND"
16.7806,1984,"Jan Average","India","IND"
18.2225,1984,"Feb Average","India","IND"
24.5177,1984,"Mar Average","India","IND"
28.0325,1984,"Apr Average","India","IND"
30.9134,1984,"May Average","India","IND"
29.1533,1984,"Jun Average","India","IND"
26.6822,1984,"Jul Average","India","IND"
26.1618,1984,"Aug Average","India","IND"
25.5328,1984,"Sep Average","India","IND"
24.5363,1984,"Oct Average","India","IND"
20.2261,1984,"Nov Average","India","IND"
18.0755,1984,"Dec Average","India","IND"
17.3895,1985,"Jan Average","India","IND"
19.6154,1985,"Feb Average","India","IND"
25.305,1985,"Mar Average","India","IND"
28.1839,1985,"Apr Average","India","IND"
30.3156,1985,"May Average","India","IND"
29.1138,1985,"Jun Average","India","IND"
26.6554,1985,"Jul Average","India","IND"
26.4158,1985,"Aug Average","India","IND"
26.3409,1985,"Sep Average","India","IND"
23.8637,1985,"Oct Average","India","IND"
20.7517,1985,"Nov Average","India","IND"
18.4958,1985,"Dec Average","India","IND"
17.0596,1986,"Jan Average","India","IND"
19.2476,1986,"Feb Average","India","IND"
23.7462,1986,"Mar Average","India","IND"
27.7507,1986,"Apr Average","India","IND"
29.4273,1986,"May Average","India","IND"
29.2223,1986,"Jun Average","India","IND"
26.8542,1986,"Jul Average","India","IND"
26.2616,1986,"Aug Average","India","IND"
26.4857,1986,"Sep Average","India","IND"
24.701,1986,"Oct Average","India","IND"
21.5128,1986,"Nov Average","India","IND"
17.514,1986,"Dec Average","India","IND"
17.4056,1987,"Jan Average","India","IND"
19.9816,1987,"Feb Average","India","IND"
23.8871,1987,"Mar Average","India","IND"
28.0774,1987,"Apr Average","India","IND"
28.9348,1987,"May Average","India","IND"
30.1423,1987,"Jun Average","India","IND"
27.9656,1987,"Jul Average","India","IND"
27.1308,1987,"Aug Average","India","IND"
27.2371,1987,"Sep Average","India","IND"
25.2573,1987,"Oct Average","India","IND"
21.6505,1987,"Nov Average","India","IND"
18.0828,1987,"Dec Average","India","IND"
18.2547,1988,"Jan Average","India","IND"
20.6512,1988,"Feb Average","India","IND"
23.9666,1988,"Mar Average","India","IND"
28.46,1988,"Apr Average","India","IND"
30.9636,1988,"May Average","India","IND"
29.4302,1988,"Jun Average","India","IND"
26.9528,1988,"Jul Average","India","IND"
26.5054,1988,"Aug Average","India","IND"
26.6959,1988,"Sep Average","India","IND"
24.6874,1988,"Oct Average","India","IND"
20.93,1988,"Nov Average","India","IND"
18.2544,1988,"Dec Average","India","IND"
16.5408,1989,"Jan Average","India","IND"
19.1068,1989,"Feb Average","India","IND"
23.2839,1989,"Mar Average","India","IND"
27.491,1989,"Apr Average","India","IND"
30.2823,1989,"May Average","India","IND"
28.5412,1989,"Jun Average","India","IND"
26.9392,1989,"Jul Average","India","IND"
26.2492,1989,"Aug Average","India","IND"
26.3094,1989,"Sep Average","India","IND"
24.8895,1989,"Oct Average","India","IND"
21.2436,1989,"Nov Average","India","IND"
17.4924,1989,"Dec Average","India","IND"
18.433,1990,"Jan Average","India","IND"
19.6433,1990,"Feb Average","India","IND"
22.7546,1990,"Mar Average","India","IND"
27.6199,1990,"Apr Average","India","IND"
29.2468,1990,"May Average","India","IND"
28.7949,1990,"Jun Average","India","IND"
26.6313,1990,"Jul Average","India","IND"
26.4515,1990,"Aug Average","India","IND"
26.2465,1990,"Sep Average","India","IND"
24.2851,1990,"Oct Average","India","IND"
21.5465,1990,"Nov Average","India","IND"
18.112,1990,"Dec Average","India","IND"
16.6354,1991,"Jan Average","India","IND"
19.988,1991,"Feb Average","India","IND"
24.1397,1991,"Mar Average","India","IND"
27.3468,1991,"Apr Average","India","IND"
30.196,1991,"May Average","India","IND"
28.9012,1991,"Jun Average","India","IND"
27.5837,1991,"Jul Average","India","IND"
26.2658,1991,"Aug Average","India","IND"
26.3993,1991,"Sep Average","India","IND"
24.5756,1991,"Oct Average","India","IND"
20.704,1991,"Nov Average","India","IND"
17.6205,1991,"Dec Average","India","IND"
16.8967,1992,"Jan Average","India","IND"
18.4606,1992,"Feb Average","India","IND"
23.9634,1992,"Mar Average","India","IND"
27.6134,1992,"Apr Average","India","IND"
29.4888,1992,"May Average","India","IND"
29.8146,1992,"Jun Average","India","IND"
27.5217,1992,"Jul Average","India","IND"
